Id,Label,timeset,componentnumber,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,modularity_class,clustering,triangles
151422804,151422804,,0,3,44,0.057198,0.060744,0,0.00003,70,1,3
151422812,151422812,,0,3,55,0.035634,0.036833,21986,0.000042,71,0.333333,1
151422815,151422815,,4812,0,0,0,0,0,0,0,0,0
151422814,151422814,,4812,0,0,0,0,0,0,0,0,0
151422835,151422835,,0,2,41,0.065283,0.070002,0,0.000026,19,1,1
151422833,151422833,,0,2,41,0.065283,0.070002,0,0.000026,19,1,1
151402832,151402832,,0,6,40,0.071021,0.077513,1327313.353082,0.000052,19,0.466667,7
151409837,151409837,,0,7,40,0.069828,0.07619,988200.924356,0.00006,19,0.428571,9
151422850,151422850,,4813,0,0,0,0,0,0,0,0,0
151422849,151422849,,4813,0,0,0,0,0,0,0,0,0
151422851,151422851,,4813,0,0,0,0,0,0,0,0,0
151422855,151422855,,0,3,41,0.063268,0.067932,0,0.000034,146,1,3
151422853,151422853,,0,3,41,0.063268,0.067932,0,0.000034,146,1,3
151422854,151422854,,0,3,41,0.063268,0.067932,0,0.000034,146,1,3
151422865,151422865,,4814,0,0,0,0,0,0,0,0,0
151422864,151422864,,4814,0,0,0,0,0,0,0,0,0
151422866,151422866,,4814,0,0,0,0,0,0,0,0,0
151422867,151422867,,4814,0,0,0,0,0,0,0,0,0
151422870,151422870,,0,11,38,0.068365,0.074084,625154.649588,0.000083,27,0.418182,23
151422869,151422869,,0,5,39,0.06565,0.070627,188405.595331,0.000046,27,0.8,8
151361167,151361167,,0,8,38,0.06818,0.073753,223757.74542,0.000063,27,0.678571,19
151422268,151422268,,0,7,38,0.067761,0.073116,43970,0.000059,27,0.52381,11
151423831,151423831,,0,6,38,0.06617,0.071104,87932,0.000053,27,0.466667,7
151422872,151422872,,0,5,39,0.06565,0.070627,188405.595331,0.000046,27,0.8,8
151422873,151422873,,0,5,39,0.06565,0.070627,188405.595331,0.000046,27,0.8,8
151423453,151423453,,0,9,38,0.067763,0.073207,65952,0.000071,27,0.5,18
151424253,151424253,,0,14,37,0.070328,0.07665,660687.877286,0.000097,27,0.373626,34
151424124,151424124,,0,11,38,0.067763,0.073252,109910,0.00008,27,0.454545,25
151422868,151422868,,0,6,40,0.063455,0.068029,186673.174871,0.000061,27,0.466667,7
151422266,151422266,,0,2,39,0.063461,0.067551,0,0.000024,27,1,1
151422267,151422267,,0,2,39,0.063461,0.067551,0,0.000024,27,1,1
151422885,151422885,,2926,0,0,0,0,0,0,0,0,0
151422882,151422882,,2926,0,0,0,0,0,0,0,0,0
151422884,151422884,,2926,0,0,0,0,0,0,0,0,0
151394056,151394056,,2926,0,0,0,0,0,0,0,0,0
151422890,151422890,,4815,0,0,0,0,0,0,0,0,0
151422889,151422889,,4815,0,0,0,0,0,0,0,0,0
151422891,151422891,,4815,0,0,0,0,0,0,0,0,0
151422895,151422895,,4816,0,0,0,0,0,0,0,0,0
151422894,151422894,,4816,0,0,0,0,0,0,0,0,0
151422893,151422893,,4816,0,0,0,0,0,0,0,0,0
151422910,151422910,,4817,0,0,0,0,0,0,0,0,0
151422909,151422909,,4817,0,0,0,0,0,0,0,0,0
151409839,151409839,,4817,0,0,0,0,0,0,0,0,0
151422915,151422915,,4818,0,0,0,0,0,0,0,0,0
151422913,151422913,,4818,0,0,0,0,0,0,0,0,0
151422914,151422914,,4818,0,0,0,0,0,0,0,0,0
151422916,151422916,,4818,0,0,0,0,0,0,0,0,0
151422920,151422920,,4819,0,0,0,0,0,0,0,0,0
151422918,151422918,,4819,0,0,0,0,0,0,0,0,0
151422919,151422919,,4819,0,0,0,0,0,0,0,0,0
151422925,151422925,,4820,0,0,0,0,0,0,0,0,0
151422924,151422924,,4820,0,0,0,0,0,0,0,0,0
151422935,151422935,,0,3,40,0.06962,0.075174,21986,0.000043,10,0.333333,1
151422934,151422934,,0,1,41,0.065089,0.069422,0,0.000019,10,0,0
151422607,151422607,,0,4,39,0.071056,0.077181,908199.231209,0.000044,10,0.333333,2
151424426,151424426,,0,4,40,0.07368,0.080464,958144.628184,0.00005,10,0.166667,1
151422951,151422951,,0,3,35,0.070744,0.076413,0,0.000027,18,1,3
151422960,151422960,,4821,0,0,0,0,0,0,0,0,0
151422959,151422959,,4821,0,0,0,0,0,0,0,0,0
151422970,151422970,,0,5,42,0.06369,0.068862,7328,0.000045,139,0.8,8
151422965,151422965,,0,5,42,0.06369,0.068862,7328,0.000045,139,0.8,8
151422966,151422966,,0,5,42,0.06369,0.068862,7328,0.000045,139,0.8,8
151422967,151422967,,0,5,41,0.067468,0.073542,1697574.343135,0.000044,139,0.6,6
151422968,151422968,,0,3,43,0.059877,0.06396,0,0.00003,139,1,3
151423785,151423785,,0,7,40,0.071618,0.078704,1757947.298485,0.000064,117,0.333333,7
151422975,151422975,,4822,0,0,0,0,0,0,0,0,0
151422974,151422974,,4822,0,0,0,0,0,0,0,0,0
151422976,151422976,,4822,0,0,0,0,0,0,0,0,0
151422984,151422984,,0,5,43,0.062883,0.067189,109910,0.000057,97,0.4,4
151422986,151422986,,0,4,43,0.062882,0.067144,21986,0.000048,97,0.5,3
151422987,151422987,,0,3,43,0.062882,0.067121,0,0.000034,97,1,3
151395338,151395338,,0,2,44,0.059163,0.0626,0,0.000027,97,1,1
151422990,151422990,,0,7,40,0.074041,0.081108,65952,0.000059,115,0.428571,9
151422988,151422988,,0,3,41,0.068938,0.074284,0,0.000032,115,1,3
151422878,151422878,,0,11,40,0.077251,0.085662,3548462.209497,0.000083,115,0.363636,20
151422991,151422991,,0,3,41,0.068938,0.074284,0,0.000032,115,1,3
151422992,151422992,,0,3,41,0.068938,0.074284,0,0.000032,115,1,3
151424463,151424463,,0,14,39,0.077332,0.085736,3804061.262076,0.000096,115,0.351648,32
151426848,151426848,,0,9,40,0.074101,0.081415,2522960.905113,0.000068,55,0.444444,16
151423179,151423179,,0,10,40,0.076809,0.085081,2883286.382975,0.000074,115,0.4,18
151426427,151426427,,0,8,40,0.0756,0.083161,71581.864917,0.000066,115,0.428571,12
151426792,151426792,,0,8,39,0.078016,0.08656,4320975.068704,0.000059,21,0.428571,12
151422875,151422875,,0,4,41,0.073557,0.080481,65952,0.000042,49,0.5,3
151427223,151427223,,0,8,40,0.073982,0.080952,87932,0.000065,115,0.428571,12
151427533,151427533,,0,8,40,0.073983,0.080975,65957,0.000066,115,0.428571,12
151423000,151423000,,4823,0,0,0,0,0,0,0,0,0
151422999,151422999,,4823,0,0,0,0,0,0,0,0,0
151423001,151423001,,4823,0,0,0,0,0,0,0,0,0
151423010,151423010,,4824,0,0,0,0,0,0,0,0,0
151423009,151423009,,4824,0,0,0,0,0,0,0,0,0
151423014,151423014,,0,3,41,0.059614,0.064246,0,0.000031,116,1,3
151423016,151423016,,0,3,41,0.059614,0.064246,0,0.000031,116,1,3
151417610,151417610,,0,1,41,0.058981,0.063153,0,0.000015,116,0,0
151423024,151423024,,0,1,39,0.054572,0.057438,0,0.000015,19,0,0
151404579,151404579,,0,1,39,0.054572,0.057438,0,0.000015,19,0,0
151423035,151423035,,0,2,43,0.058674,0.062362,0,0.000025,78,1,1
151423033,151423033,,0,2,43,0.058674,0.062362,0,0.000025,78,1,1
151423034,151423034,,0,8,42,0.062331,0.067106,43970,0.000073,78,0.571429,16
151429356,151429356,,0,9,42,0.062332,0.067159,76432.564532,0.000081,78,0.527778,19
151423887,151423887,,0,9,42,0.062335,0.067197,427872.564532,0.00008,78,0.527778,19
151425257,151425257,,0,11,41,0.064297,0.069732,1558467.162909,0.000096,78,0.381818,21
151427563,151427563,,0,7,42,0.062331,0.067084,21986,0.000064,78,0.714286,15
151424889,151424889,,0,9,42,0.064771,0.070199,1163628.636846,0.000076,78,0.472222,17
151423042,151423042,,0,4,39,0.062895,0.067258,0,0.000036,53,1,6
151423043,151423043,,0,4,39,0.062895,0.067258,0,0.000036,53,1,6
151423044,151423044,,0,4,39,0.062895,0.067258,0,0.000036,53,1,6
151363571,151363571,,0,2,39,0.059148,0.062606,0,0.000025,53,1,1
151363572,151363572,,0,2,39,0.059148,0.062606,0,0.000025,53,1,1
151405493,151405493,,0,1,40,0.057255,0.060348,0,0.000014,53,0,0
151423060,151423060,,4825,0,0,0,0,0,0,0,0,0
151423057,151423057,,4825,0,0,0,0,0,0,0,0,0
151423058,151423058,,4825,0,0,0,0,0,0,0,0,0
151423059,151423059,,4825,0,0,0,0,0,0,0,0,0
151423065,151423065,,4826,0,0,0,0,0,0,0,0,0
151423064,151423064,,4826,0,0,0,0,0,0,0,0,0
151423066,151423066,,4826,0,0,0,0,0,0,0,0,0
151423070,151423070,,0,4,40,0.058051,0.06161,0,0.000035,80,1,6
151423067,151423067,,0,5,40,0.058054,0.061734,5.25,0.000043,80,0.9,9
151423068,151423068,,0,5,40,0.058054,0.061734,5.25,0.000043,80,0.9,9
151423069,151423069,,0,6,39,0.061628,0.066136,549055.25,0.000049,80,0.6,9
151423071,151423071,,0,5,40,0.058054,0.061734,5.25,0.000043,80,0.9,9
151424903,151424903,,0,8,38,0.065665,0.071209,658814,0.000055,80,0.535714,15
151423080,151423080,,4827,0,0,0,0,0,0,0,0,0
151423078,151423078,,4827,0,0,0,0,0,0,0,0,0
151423079,151423079,,4827,0,0,0,0,0,0,0,0,0
151423085,151423085,,4828,0,0,0,0,0,0,0,0,0
151423083,151423083,,4828,0,0,0,0,0,0,0,0,0
151423084,151423084,,4828,0,0,0,0,0,0,0,0,0
151423086,151423086,,4828,0,0,0,0,0,0,0,0,0
151423090,151423090,,0,7,37,0.072329,0.078886,74686.314436,0.000067,20,0.380952,8
151423087,151423087,,0,3,38,0.067451,0.072462,0,0.000035,20,1,3
151423088,151423088,,0,3,38,0.067451,0.072462,0,0.000035,20,1,3
151423089,151423089,,0,3,38,0.067451,0.072462,0,0.000035,20,1,3
151425241,151425241,,0,9,38,0.072834,0.079559,201281.706327,0.00008,20,0.305556,11
151424177,151424177,,0,6,37,0.072549,0.079155,609145.903317,0.000059,20,0.4,6
151423893,151423893,,0,8,37,0.075771,0.083587,3957207.848131,0.000067,20,0.285714,8
151423849,151423849,,0,6,36,0.074918,0.082295,2329580.389387,0.000055,20,0.333333,5
151423095,151423095,,4829,0,0,0,0,0,0,0,0,0
151423093,151423093,,4829,0,0,0,0,0,0,0,0,0
151423094,151423094,,4829,0,0,0,0,0,0,0,0,0
151423100,151423100,,0,2,48,0.046637,0.048604,0,0.000032,37,1,1
151423099,151423099,,0,2,48,0.046637,0.048604,0,0.000032,37,1,1
151423101,151423101,,0,4,47,0.048918,0.05132,43970,0.000055,37,0.333333,2
151423110,151423110,,4830,0,0,0,0,0,0,0,0,0
151423109,151423109,,4830,0,0,0,0,0,0,0,0,0
151423111,151423111,,4830,0,0,0,0,0,0,0,0,0
151423112,151423112,,4830,0,0,0,0,0,0,0,0,0
151423115,151423115,,0,4,46,0.048897,0.051298,0.333333,0.000043,127,0.833333,5
151423113,151423113,,0,4,46,0.048897,0.051298,0.333333,0.000043,127,0.833333,5
151423114,151423114,,0,3,46,0.048897,0.051275,0,0.000033,127,1,3
151423116,151423116,,0,3,46,0.048897,0.051275,0,0.000033,127,1,3
151423120,151423120,,4831,0,0,0,0,0,0,0,0,0
151423118,151423118,,4831,0,0,0,0,0,0,0,0,0
151423119,151423119,,4831,0,0,0,0,0,0,0,0,0
151423121,151423121,,4831,0,0,0,0,0,0,0,0,0
151423125,151423125,,0,3,42,0.06463,0.06927,65952,0.000038,55,0.333333,1
151423122,151423122,,0,3,43,0.060707,0.064399,10992.5,0.000043,55,0.666667,2
151423123,151423123,,0,3,43,0.060707,0.064399,10992.5,0.000043,55,0.666667,2
151426846,151426846,,0,10,41,0.069094,0.075174,2244723.594086,0.000083,55,0.355556,16
151423124,151423124,,0,2,44,0.057233,0.060222,0,0.000031,55,1,1
151423129,151423129,,0,3,43,0.061837,0.065926,0,0.000038,95,1,3
151394420,151394420,,0,1,43,0.061837,0.065881,0,0.000016,95,0,0
151423131,151423131,,0,3,43,0.061837,0.065926,0,0.000038,95,1,3
151423132,151423132,,0,3,43,0.061837,0.065926,0,0.000038,95,1,3
151423135,151423135,,2544,0,0,0,0,0,0,0,0,0
151423133,151423133,,2544,0,0,0,0,0,0,0,0,0
151423134,151423134,,2544,0,0,0,0,0,0,0,0,0
151423140,151423140,,0,11,39,0.067926,0.074079,284510.624308,0.000086,137,0.418182,23
151423137,151423137,,0,3,40,0.063606,0.068253,0,0.000031,137,1,3
151423138,151423138,,0,3,40,0.063606,0.068253,0,0.000031,137,1,3
151423139,151423139,,0,3,40,0.063606,0.068253,0,0.000031,137,1,3
151425830,151425830,,0,10,39,0.067927,0.074066,438328.624308,0.000078,137,0.466667,21
151424286,151424286,,0,8,38,0.067706,0.073762,587148.626503,0.000063,137,0.571429,16
151426371,151426371,,0,12,39,0.067927,0.074113,350444.624308,0.000094,137,0.393939,26
151423697,151423697,,0,8,38,0.069975,0.076494,1611331.702377,0.00006,137,0.571429,16
151425272,151425272,,0,8,38,0.069429,0.075935,1682499.832584,0.00006,137,0.571429,16
151424558,151424558,,0,15,39,0.067927,0.07417,372418.624308,0.0001,137,0.390476,41
151425753,151425753,,0,6,38,0.065467,0.070988,874675.985304,0.000046,137,0.466667,7
151427134,151427134,,0,5,40,0.063609,0.068403,43970,0.000048,137,0.4,4
151423145,151423145,,4832,0,0,0,0,0,0,0,0,0
151423143,151423143,,4832,0,0,0,0,0,0,0,0,0
151423144,151423144,,4832,0,0,0,0,0,0,0,0,0
151423146,151423146,,4832,0,0,0,0,0,0,0,0,0
151423150,151423150,,4833,0,0,0,0,0,0,0,0,0
151423147,151423147,,4833,0,0,0,0,0,0,0,0,0
151423148,151423148,,4833,0,0,0,0,0,0,0,0,0
151423149,151423149,,4833,0,0,0,0,0,0,0,0,0
151423156,151423156,,0,3,45,0.054639,0.057759,0,0.00003,119,1,3
151423157,151423157,,0,3,45,0.054639,0.057759,0,0.00003,119,1,3
151423158,151423158,,0,3,45,0.054639,0.057759,0,0.00003,119,1,3
151423165,151423165,,4834,0,0,0,0,0,0,0,0,0
151423164,151423164,,4834,0,0,0,0,0,0,0,0,0
151423175,151423175,,0,4,43,0.053939,0.056726,0,0.000043,117,1,6
151423172,151423172,,0,4,43,0.053939,0.056726,0,0.000043,117,1,6
151423173,151423173,,0,4,43,0.053939,0.056726,0,0.000043,117,1,6
151423174,151423174,,0,4,43,0.053939,0.056726,0,0.000043,117,1,6
151423176,151423176,,0,5,42,0.057013,0.060405,87932,0.000052,117,0.6,6
151423185,151423185,,0,5,40,0.06092,0.064984,0,0.000043,126,1,10
151423184,151423184,,0,5,40,0.06092,0.064984,0,0.000043,126,1,10
151423186,151423186,,0,5,40,0.06092,0.064984,0,0.000043,126,1,10
151423187,151423187,,0,5,40,0.06092,0.064984,0,0.000043,126,1,10
151423188,151423188,,0,7,40,0.06202,0.066449,384858.266162,0.000062,126,0.52381,11
151423189,151423189,,0,9,39,0.06398,0.068917,474619.821186,0.000074,126,0.416667,15
151423195,151423195,,4835,0,0,0,0,0,0,0,0,0
151423194,151423194,,4835,0,0,0,0,0,0,0,0,0
151423196,151423196,,4835,0,0,0,0,0,0,0,0,0
151423197,151423197,,4835,0,0,0,0,0,0,0,0,0
151423200,151423200,,4836,0,0,0,0,0,0,0,0,0
151423198,151423198,,4836,0,0,0,0,0,0,0,0,0
151423199,151423199,,4836,0,0,0,0,0,0,0,0,0
151423210,151423210,,0,9,42,0.059397,0.063651,640454.221977,0.000078,48,0.305556,11
151423209,151423209,,0,5,43,0.058707,0.062701,124973.729219,0.000043,48,0.9,9
151368563,151368563,,0,5,42,0.05787,0.061575,43970,0.000053,48,0.4,4
151426926,151426926,,0,3,43,0.057878,0.061782,350077.200281,0.000032,48,0.333333,1
151423212,151423212,,0,5,43,0.058707,0.062701,124973.729219,0.000043,48,0.9,9
151423213,151423213,,0,5,43,0.058707,0.062701,124973.729219,0.000043,48,0.9,9
151427978,151427978,,0,4,42,0.058462,0.062336,101427.713337,0.000044,48,0.333333,2
151423214,151423214,,0,5,43,0.058707,0.062701,124973.729219,0.000043,48,0.9,9
151368562,151368562,,0,2,43,0.054704,0.057621,0,0.000027,48,1,1
151368564,151368564,,0,2,43,0.054704,0.057621,0,0.000027,48,1,1
151423225,151423225,,4837,0,0,0,0,0,0,0,0,0
151423224,151423224,,4837,0,0,0,0,0,0,0,0,0
151423226,151423226,,4837,0,0,0,0,0,0,0,0,0
151423227,151423227,,4837,0,0,0,0,0,0,0,0,0
151423228,151423228,,4837,0,0,0,0,0,0,0,0,0
151423229,151423229,,2662,0,0,0,0,0,0,0,0,0
151423231,151423231,,2662,0,0,0,0,0,0,0,0,0
151423235,151423235,,4838,0,0,0,0,0,0,0,0,0
151423233,151423233,,4838,0,0,0,0,0,0,0,0,0
151423234,151423234,,4838,0,0,0,0,0,0,0,0,0
151423236,151423236,,4838,0,0,0,0,0,0,0,0,0
151423240,151423240,,4839,0,0,0,0,0,0,0,0,0
151423238,151423238,,4839,0,0,0,0,0,0,0,0,0
151423239,151423239,,4839,0,0,0,0,0,0,0,0,0
151423241,151423241,,4839,0,0,0,0,0,0,0,0,0
151423250,151423250,,0,3,41,0.057293,0.061066,0,0.000033,34,1,3
151423248,151423248,,0,3,41,0.057293,0.061066,0,0.000033,34,1,3
151423251,151423251,,0,3,41,0.057293,0.061066,0,0.000033,34,1,3
151423255,151423255,,4840,0,0,0,0,0,0,0,0,0
151423254,151423254,,4840,0,0,0,0,0,0,0,0,0
151423260,151423260,,4841,0,0,0,0,0,0,0,0,0
151423259,151423259,,4841,0,0,0,0,0,0,0,0,0
151423261,151423261,,4841,0,0,0,0,0,0,0,0,0
151423275,151423275,,4842,0,0,0,0,0,0,0,0,0
151423274,151423274,,4842,0,0,0,0,0,0,0,0,0
151423280,151423280,,0,5,40,0.068224,0.073539,0,0.00004,21,1,10
151423276,151423276,,0,5,40,0.068224,0.073539,0,0.00004,21,1,10
151423277,151423277,,0,5,40,0.068224,0.073539,0,0.00004,21,1,10
151423278,151423278,,0,5,40,0.068224,0.073539,0,0.00004,21,1,10
151423279,151423279,,0,11,39,0.073218,0.080202,109910,0.000076,21,0.454545,25
151423281,151423281,,0,5,40,0.068224,0.073539,0,0.00004,21,1,10
151423284,151423284,,621,0,0,0,0,0,0,0,0,0
151407152,151407152,,621,0,0,0,0,0,0,0,0,0
151407153,151407153,,621,0,0,0,0,0,0,0,0,0
151423291,151423291,,0,1,39,0.060344,0.064256,0,0.000013,102,0,0
151422672,151422672,,0,2,38,0.061671,0.065925,0,0.000022,102,1,1
151422673,151422673,,0,2,38,0.061671,0.065925,0,0.000022,102,1,1
151423300,151423300,,0,1,42,0.058771,0.062468,0,0.000013,102,0,0
151423308,151423308,,0,1,35,0.065966,0.070271,0,0.000016,20,0,0
151423309,151423309,,0,1,35,0.065966,0.070271,0,0.000016,20,0,0
151423325,151423325,,336,0,0,0,0,0,0,0,0,0
151423340,151423340,,4843,0,0,0,0,0,0,0,0,0
151423338,151423338,,4843,0,0,0,0,0,0,0,0,0
151423339,151423339,,4843,0,0,0,0,0,0,0,0,0
151423341,151423341,,4843,0,0,0,0,0,0,0,0,0
151423350,151423350,,4844,0,0,0,0,0,0,0,0,0
151423348,151423348,,4844,0,0,0,0,0,0,0,0,0
151423349,151423349,,4844,0,0,0,0,0,0,0,0,0
151423351,151423351,,4844,0,0,0,0,0,0,0,0,0
151423352,151423352,,4844,0,0,0,0,0,0,0,0,0
151423355,151423355,,4845,0,0,0,0,0,0,0,0,0
151423353,151423353,,4845,0,0,0,0,0,0,0,0,0
151423354,151423354,,4845,0,0,0,0,0,0,0,0,0
151423365,151423365,,4846,0,0,0,0,0,0,0,0,0
151423364,151423364,,4846,0,0,0,0,0,0,0,0,0
151423366,151423366,,4846,0,0,0,0,0,0,0,0,0
151423363,151423363,,4846,0,0,0,0,0,0,0,0,0
151423380,151423380,,4847,0,0,0,0,0,0,0,0,0
151423379,151423379,,4847,0,0,0,0,0,0,0,0,0
151423381,151423381,,4847,0,0,0,0,0,0,0,0,0
151423382,151423382,,4847,0,0,0,0,0,0,0,0,0
151423383,151423383,,3408,0,0,0,0,0,0,0,0,0
151423384,151423384,,3408,0,0,0,0,0,0,0,0,0
151423386,151423386,,3408,0,0,0,0,0,0,0,0,0
151423390,151423390,,4848,0,0,0,0,0,0,0,0,0
151423389,151423389,,4848,0,0,0,0,0,0,0,0,0
151423391,151423391,,4848,0,0,0,0,0,0,0,0,0
151423392,151423392,,4848,0,0,0,0,0,0,0,0,0
151423395,151423395,,4849,0,0,0,0,0,0,0,0,0
151423393,151423393,,4849,0,0,0,0,0,0,0,0,0
151423394,151423394,,4849,0,0,0,0,0,0,0,0,0
151423396,151423396,,4849,0,0,0,0,0,0,0,0,0
151423402,151423402,,0,3,42,0.052646,0.05493,0,0.00004,131,1,3
151423403,151423403,,0,3,42,0.052646,0.05493,0,0.00004,131,1,3
151423404,151423404,,0,3,42,0.052646,0.05493,0,0.00004,131,1,3
151423410,151423410,,0,3,49,0.045841,0.048207,0,0.000028,37,1,3
151423409,151423409,,0,3,49,0.045841,0.048207,0,0.000028,37,1,3
151423411,151423411,,0,6,49,0.045841,0.048321,197802,0.000055,37,0.4,6
151423415,151423415,,4850,0,0,0,0,0,0,0,0,0
151423412,151423412,,4850,0,0,0,0,0,0,0,0,0
151423413,151423413,,4850,0,0,0,0,0,0,0,0,0
151423414,151423414,,4850,0,0,0,0,0,0,0,0,0
151423420,151423420,,956,0,0,0,0,0,0,0,0,0
151406778,151406778,,956,0,0,0,0,0,0,0,0,0
151423421,151423421,,956,0,0,0,0,0,0,0,0,0
151406777,151406777,,956,0,0,0,0,0,0,0,0,0
151423425,151423425,,4851,0,0,0,0,0,0,0,0,0
151423424,151423424,,4851,0,0,0,0,0,0,0,0,0
151423431,151423431,,0,3,42,0.062356,0.066056,0,0.000039,93,1,3
151423432,151423432,,0,3,42,0.062356,0.066056,0,0.000039,93,1,3
151423433,151423433,,0,3,42,0.062356,0.066056,0,0.000039,93,1,3
151420080,151420080,,0,1,43,0.058696,0.061666,0,0.00002,93,0,0
151422142,151422142,,0,2,42,0.062354,0.065999,0,0.00003,93,1,1
151422143,151422143,,0,2,42,0.062354,0.065999,0,0.00003,93,1,1
151423435,151423435,,4852,0,0,0,0,0,0,0,0,0
151423434,151423434,,4852,0,0,0,0,0,0,0,0,0
151423440,151423440,,0,1,41,0.064075,0.068493,0,0.000015,51,0,0
151423446,151423446,,0,3,42,0.06155,0.066013,0,0.00003,90,1,3
151423447,151423447,,0,3,42,0.06155,0.066013,0,0.00003,90,1,3
151423455,151423455,,4853,0,0,0,0,0,0,0,0,0
151423454,151423454,,4853,0,0,0,0,0,0,0,0,0
151423456,151423456,,4853,0,0,0,0,0,0,0,0,0
151423457,151423457,,4853,0,0,0,0,0,0,0,0,0
151423460,151423460,,4854,0,0,0,0,0,0,0,0,0
151423458,151423458,,4854,0,0,0,0,0,0,0,0,0
151423461,151423461,,4854,0,0,0,0,0,0,0,0,0
151423465,151423465,,3102,0,0,0,0,0,0,0,0,0
151423462,151423462,,3102,0,0,0,0,0,0,0,0,0
151423464,151423464,,3102,0,0,0,0,0,0,0,0,0
151423470,151423470,,4855,0,0,0,0,0,0,0,0,0
151423468,151423468,,4855,0,0,0,0,0,0,0,0,0
151423469,151423469,,4855,0,0,0,0,0,0,0,0,0
151423480,151423480,,4856,0,0,0,0,0,0,0,0,0
151423478,151423478,,4856,0,0,0,0,0,0,0,0,0
151423479,151423479,,4856,0,0,0,0,0,0,0,0,0
151423485,151423485,,4857,0,0,0,0,0,0,0,0,0
151423484,151423484,,4857,0,0,0,0,0,0,0,0,0
151423486,151423486,,4857,0,0,0,0,0,0,0,0,0
151423495,151423495,,4858,0,0,0,0,0,0,0,0,0
151423494,151423494,,4858,0,0,0,0,0,0,0,0,0
151423496,151423496,,4858,0,0,0,0,0,0,0,0,0
151423500,151423500,,0,2,49,0.042313,0.043813,0,0.000039,133,1,1
151423497,151423497,,0,2,49,0.042313,0.043813,0,0.000039,133,1,1
151423498,151423498,,0,3,48,0.044182,0.045943,43970,0.000055,133,0.333333,1
151423499,151423499,,0,2,47,0.046224,0.048261,65952,0.000036,133,0,0
151423505,151423505,,4859,0,0,0,0,0,0,0,0,0
151423504,151423504,,4859,0,0,0,0,0,0,0,0,0
151423506,151423506,,4859,0,0,0,0,0,0,0,0,0
151423507,151423507,,4859,0,0,0,0,0,0,0,0,0
151423514,151423514,,0,3,39,0.057246,0.060725,0,0.000035,17,1,3
151423516,151423516,,0,3,39,0.057246,0.060725,0,0.000035,17,1,3
151423517,151423517,,0,3,39,0.057246,0.060725,0,0.000035,17,1,3
151423520,151423520,,4860,0,0,0,0,0,0,0,0,0
151423518,151423518,,4860,0,0,0,0,0,0,0,0,0
151423519,151423519,,4860,0,0,0,0,0,0,0,0,0
151423530,151423530,,0,3,45,0.051408,0.054059,0,0.000038,127,1,3
151423529,151423529,,0,4,45,0.051408,0.054082,10992,0.00005,127,0.666667,4
151423532,151423532,,0,5,45,0.051408,0.054105,32978,0.000065,127,0.4,4
151423533,151423533,,0,2,46,0.048895,0.051095,0,0.000029,127,1,1
151423535,151423535,,4861,0,0,0,0,0,0,0,0,0
151423534,151423534,,4861,0,0,0,0,0,0,0,0,0
151423536,151423536,,4861,0,0,0,0,0,0,0,0,0
151423540,151423540,,4862,0,0,0,0,0,0,0,0,0
151423537,151423537,,4862,0,0,0,0,0,0,0,0,0
151423538,151423538,,4862,0,0,0,0,0,0,0,0,0
151423539,151423539,,4862,0,0,0,0,0,0,0,0,0
151423550,151423550,,4863,0,0,0,0,0,0,0,0,0
151423549,151423549,,4863,0,0,0,0,0,0,0,0,0
151423551,151423551,,4863,0,0,0,0,0,0,0,0,0
151423555,151423555,,4864,0,0,0,0,0,0,0,0,0
151423552,151423552,,4864,0,0,0,0,0,0,0,0,0
151423553,151423553,,4864,0,0,0,0,0,0,0,0,0
151423554,151423554,,4864,0,0,0,0,0,0,0,0,0
151423569,151423569,,0,2,37,0.069131,0.075026,0,0.000019,67,1,1
151423571,151423571,,0,9,37,0.071198,0.07797,1679677.704727,0.000065,67,0.611111,22
151355715,151355715,,0,1,38,0.064381,0.068981,0,0.000014,5,0,0
151417352,151417352,,0,5,38,0.065738,0.070867,263702,0.000054,5,0.3,3
151391953,151391953,,0,2,37,0.065924,0.070864,21986,0.00003,5,0,0
151428587,151428587,,0,3,38,0.065735,0.070767,21986,0.000038,5,0.333333,1
151423575,151423575,,4865,0,0,0,0,0,0,0,0,0
151423572,151423572,,4865,0,0,0,0,0,0,0,0,0
151423573,151423573,,4865,0,0,0,0,0,0,0,0,0
151423574,151423574,,4865,0,0,0,0,0,0,0,0,0
151423580,151423580,,4866,0,0,0,0,0,0,0,0,0
151423578,151423578,,4866,0,0,0,0,0,0,0,0,0
151423579,151423579,,4866,0,0,0,0,0,0,0,0,0
151423581,151423581,,4866,0,0,0,0,0,0,0,0,0
151423585,151423585,,4867,0,0,0,0,0,0,0,0,0
151423584,151423584,,4867,0,0,0,0,0,0,0,0,0
151423586,151423586,,4867,0,0,0,0,0,0,0,0,0
151423590,151423590,,1862,0,0,0,0,0,0,0,0,0
151423591,151423591,,1862,0,0,0,0,0,0,0,0,0
151423592,151423592,,1862,0,0,0,0,0,0,0,0,0
151423593,151423593,,1862,0,0,0,0,0,0,0,0,0
151423595,151423595,,0,1,48,0.046551,0.048258,0,0.000026,70,0,0
151423594,151423594,,0,2,47,0.048824,0.050857,21986,0.000045,70,0,0
151423596,151423596,,0,2,46,0.05133,0.053748,43970,0.000038,70,0,0
